region,Edge_Treatment,Landscape_Treatment,X,Fire_area,House_loss,Life_loss,Road_loss,Power_loss,TFI_burnt,L_Burnt_Actual,E_Burnt_Actual,Scenario,GCM,RCM,GCM_RCM,Fire_area_rel,House_loss_rel,Life_loss_rel,Road_loss_rel,Power_loss_rel,TFI_burnt_rel
NSW_NAN,E01,L00,,762.1824918,0.22307483,0.196839274,839.5742798,19.82203808,5.694735833,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,1.017536797,1.034662508,1.034519719,1.035549701,1.034217736,1.0343478
NSW_NAN,E01,L00,,768.1443959,0.223231726,0.196980018,845.5004242,19.8364554,5.698705503,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,1.02549612,1.035390221,1.035259421,1.04285914,1.034969961,1.03506882
NSW_NAN,E01,L00,,783.7568363,0.224307959,0.197932883,856.7026388,19.93269572,5.725939188,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,1.046339203,1.04038199,1.040267353,1.056676202,1.039991314,1.040015336
NSW_NAN,E01,L00,,791.347367,0.224042876,0.1977045,873.3117337,19.91033513,5.719231032,,,Future,ECHAM5,R1,ECHAM5_R1,1.056472792,1.039152486,1.03906705,1.077162231,1.038824647,1.038796918
NSW_NAN,E01,L00,,791.0505089,0.225217755,0.19873357,880.8869389,20.01303415,5.748960434,,,Future,ECHAM5,R2,ECHAM5_R2,1.056076477,1.044601793,1.044475489,1.086505659,1.044182983,1.044196737
NSW_NAN,E01,L00,,792.2799607,0.225458519,0.198945672,879.5124823,20.03433542,5.755052775,,,Future,ECHAM5,R3,ECHAM5_R3,1.057717833,1.045718501,1.045590224,1.084810373,1.04529438,1.045303303
NSW_NAN,E01,L00,,716.7708967,0.219408989,0.193602194,795.3512321,19.49606639,5.601974123,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.956910937,1.017659657,1.017506736,0.981004004,1.017210115,1.01749928
NSW_NAN,E01,L00,,713.4520715,0.219652969,0.193814234,791.196272,19.51704681,5.608147832,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.952480204,1.018791281,1.018621146,0.975879184,1.018304771,1.018620624
NSW_NAN,E01,L00,,722.6520524,0.219868693,0.194007931,802.4364444,19.53690497,5.613606575,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.964762459,1.019791849,1.019639151,0.989743064,1.019340874,1.019612108
NSW_NAN,E01,L01,,722.6016004,0.218724055,0.19304197,823.8638909,19.44462401,5.584642386,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.964695104,1.014482806,1.014562391,1.016172156,1.014526101,1.014351277
NSW_NAN,E01,L01,,733.524462,0.219573581,0.193792659,835.8612163,19.52027078,5.606138987,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.979277456,1.018423065,1.018507755,1.030969925,1.018472983,1.018255753
NSW_NAN,E01,L01,,733.7668754,0.219282545,0.193538147,833.2714523,19.49492418,5.598774553,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.979601085,1.017073186,1.017170127,1.027775652,1.01715052,1.016918134
NSW_NAN,E01,L01,,736.2721357,0.222795515,0.1966188,840.6979421,19.80273875,5.687667971,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.982945684,1.033366994,1.033360983,1.036935651,1.03321079,1.033064048
NSW_NAN,E01,L01,,741.9904704,0.222953166,0.196760145,846.5830632,19.81720672,5.69165676,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.990579834,1.034098208,1.034103844,1.044194491,1.033965659,1.033788541
NSW_NAN,E01,L01,,756.7140045,0.224029451,0.197713026,857.7667542,19.91344704,5.718891779,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,1.0102362,1.039090218,1.03911186,1.057988706,1.038987011,1.038735299
NSW_NAN,E01,L01,,764.2972289,0.223767303,0.197486874,874.2811037,19.89127222,5.712257874,,,Future,ECHAM5,R1,ECHAM5_R1,1.020360035,1.037874327,1.037923282,1.078357874,1.037830037,1.037530368
NSW_NAN,E01,L01,,763.7179613,0.224938439,0.198513113,881.7032304,19.99373481,5.741892569,,,Future,ECHAM5,R2,ECHAM5_R2,1.019586695,1.043306273,1.043316843,1.087512491,1.043176038,1.042912985
NSW_NAN,E01,L01,,764.8002694,0.225178782,0.198724891,880.3613661,20.01501152,5.747974242,,,Future,ECHAM5,R3,ECHAM5_R3,1.02103161,1.044421029,1.044429875,1.085857406,1.044286153,1.044017613
NSW_NAN,E01,L01,,693.6037726,0.219132573,0.193383921,796.9765331,19.47695282,5.594979625,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.925982122,1.016377588,1.016359568,0.983008687,1.016212862,1.016228853
NSW_NAN,E01,L01,,690.2947446,0.219375024,0.193594823,792.8353053,19.49783805,5.601114651,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.921564469,1.017502121,1.017467997,0.977900804,1.017302552,1.017343172
NSW_NAN,E01,L01,,699.14543,0.219591925,0.193789428,803.9649216,19.51777143,5.606603182,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.933380403,1.018508148,1.018490774,0.991628322,1.018342579,1.018340066
NSW_NAN,E01,L02,,707.290488,0.218023727,0.192405111,786.0046571,19.37889479,5.566921149,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.944254303,1.011234554,1.011215279,0.96947573,1.01109667,1.011132528
NSW_NAN,E01,L02,,717.7309875,0.218873078,0.193155631,796.9473239,19.45452929,5.588413748,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.958192687,1.015174002,1.015159754,0.98297266,1.015042911,1.015036278
NSW_NAN,E01,L02,,718.0555061,0.218581902,0.192901026,794.1255679,19.42917655,5.581045313,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.95862593,1.013823474,1.013821638,0.979492243,1.013720128,1.013697932
NSW_NAN,E01,L02,,719.3182497,0.222095012,0.195981772,801.7346964,19.73699572,5.669941843,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.960311731,1.03011793,1.030012982,0.988877512,1.029780638,1.029844411
NSW_NAN,E01,L02,,724.8819491,0.222252557,0.196123024,807.0320728,19.75145602,5.673928409,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.967739438,1.030848653,1.030755354,0.995411415,1.030535106,1.0305685
NSW_NAN,E01,L02,,738.9723135,0.223328404,0.197075582,816.4059975,19.84767024,5.701152313,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.986550503,1.035838632,1.035761673,1.006973423,1.035555097,1.035513239
NSW_NAN,E01,L02,,746.6218686,0.223066414,0.196849522,832.6184281,19.82550309,5.694522409,,,Future,ECHAM5,R1,ECHAM5_R1,0.996762892,1.034623473,1.034573579,1.026970198,1.034398523,1.034309035
NSW_NAN,E01,L02,,745.7474485,0.224237743,0.197875915,840.5790556,19.92797796,5.72416155,,,Future,ECHAM5,R2,ECHAM5_R2,0.995595514,1.040056315,1.039967948,1.036789014,1.039745164,1.039692459
NSW_NAN,E01,L02,,746.7131411,0.224478103,0.198087724,838.9626379,19.94925928,5.730244112,,,Future,ECHAM5,R3,ECHAM5_R3,0.996884743,1.041171149,1.041081144,1.034795288,1.04085552,1.040797249
NSW_NAN,E01,L02,,678.6727535,0.218432632,0.192747308,762.3377596,19.41124356,5.57726817,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.906048758,1.013131132,1.013013749,0.940284449,1.012784471,1.013011881
NSW_NAN,E01,L02,,675.3325405,0.218675136,0.192958271,758.4959903,19.43213493,5.58340453,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.901589472,1.01425591,1.014122498,0.935545925,1.013874482,1.014126442
NSW_NAN,E01,L02,,683.963996,0.21889202,0.193152845,768.8564497,19.45206525,5.588892616,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.913112727,1.015261858,1.015145112,0.948324747,1.014914349,1.015123256
NSW_NAN,E01,L03,,698.1173376,0.218255723,0.192587682,793.2637107,19.39483352,5.572791618,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.932007868,1.012310595,1.012174809,0.978429209,1.011928275,1.012198795
NSW_NAN,E01,L03,,708.3459623,0.219106093,0.193338971,804.5587331,19.47053096,5.594309564,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.945663393,1.016254769,1.016123327,0.992360742,1.0158778,1.016107148
NSW_NAN,E01,L03,,708.616751,0.218814688,0.193084166,801.776032,19.44516134,5.586935794,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.946024905,1.014903178,1.014784159,0.988928496,1.014554137,1.014767834
NSW_NAN,E01,L03,,710.4521169,0.222330996,0.196167374,809.4662985,19.75318469,5.675913688,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.948475174,1.031212468,1.030988443,0.998413843,1.0306253,1.030929091
NSW_NAN,E01,L03,,715.8511475,0.222488841,0.196308842,814.9482547,19.76766495,5.679906924,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.955683044,1.031944583,1.03173195,1.005175411,1.03138081,1.031654391
NSW_NAN,E01,L03,,729.654874,0.223565812,0.197262231,824.8319863,19.86394825,5.707159729,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.974111438,1.036939774,1.036742636,1.017366226,1.036404405,1.03660438
NSW_NAN,E01,L03,,736.9437311,0.223303224,0.197035741,841.0797616,19.84174272,5.70051471,,,Future,ECHAM5,R1,ECHAM5_R1,0.983842284,1.035721842,1.035552282,1.037406596,1.035245828,1.03539743
NSW_NAN,E01,L03,,736.2656534,0.224475116,0.198062548,848.8521684,19.9442529,5.730168525,,,Future,ECHAM5,R2,ECHAM5_R2,0.98293703,1.041157295,1.040948827,1.046993256,1.040594312,1.04078352
NSW_NAN,E01,L03,,737.2498638,0.224715704,0.198274527,847.3072094,19.96554957,5.736256419,,,Future,ECHAM5,R3,ECHAM5_R3,0.984250981,1.042273187,1.042062916,1.045087669,1.041705469,1.041889278
NSW_NAN,E01,L03,,670.5566325,0.2186644,0.19292971,768.6440099,19.42716847,5.583132414,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.895213489,1.014206115,1.013972391,0.948062719,1.013615356,1.014077017
NSW_NAN,E01,L03,,667.3787324,0.218907044,0.193140765,764.7115622,19.44806445,5.589272779,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.890970896,1.015331543,1.015081624,0.94321235,1.014705607,1.015192306
NSW_NAN,E01,L03,,675.7423603,0.219124314,0.193335647,775.3309514,19.46802087,5.594770647,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.902136594,1.016339281,1.016105857,0.956310542,1.015746836,1.016190896
NSW_NAN,E01,L05,,676.0572761,0.218494501,0.192770868,782.4352383,19.4104084,5.578834163,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.902557016,1.013418091,1.013137572,0.965073129,1.012740897,1.013296316
NSW_NAN,E01,L05,,685.7250313,0.219345345,0.193522573,793.2397004,19.48614422,5.600363667,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.915463763,1.017364464,1.017088276,0.978399594,1.016692424,1.017206769
NSW_NAN,E01,L05,,686.0224789,0.219053519,0.193267445,790.5115185,19.46074082,5.592979228,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.915860864,1.016010921,1.01574741,0.975034593,1.015366998,1.015865516
NSW_NAN,E01,L05,,687.1240093,0.222563835,0.196346114,798.283913,19.76839418,5.681805502,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.917331441,1.032292419,1.031927839,0.984621239,1.031418857,1.031999234
NSW_NAN,E01,L05,,692.2815975,0.22272247,0.196488212,803.4912447,19.78292357,5.685819191,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.924216978,1.033028197,1.032674657,0.991044078,1.03217693,1.03272825
NSW_NAN,E01,L05,,705.3105439,0.223798334,0.197440754,812.9039107,19.87913625,5.713043539,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.941611018,1.038018254,1.037680891,1.002653871,1.037196841,1.03767307
NSW_NAN,E01,L05,,712.4459549,0.223541932,0.19721905,828.5181975,19.85734217,5.706555029,,,Future,ECHAM5,R1,ECHAM5_R1,0.951137008,1.036829014,1.036515691,1.021912882,1.036059732,1.036494547
NSW_NAN,E01,L05,,711.6342345,0.224714579,0.198246504,836.2498655,19.95991222,5.736227963,,,Future,ECHAM5,R2,ECHAM5_R2,0.950053337,1.042267969,1.041915637,1.031449294,1.041411339,1.041884109
NSW_NAN,E01,L05,,712.513921,0.224953779,0.19845739,834.7578324,19.98111371,5.742280734,,,Future,ECHAM5,R3,ECHAM5_R3,0.951227745,1.043377423,1.043023982,1.029608987,1.04251753,1.042983488
NSW_NAN,E01,L05,,649.5100108,0.218897537,0.193108619,759.2384719,19.44238257,5.589032232,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.86711561,1.015287447,1.014912676,0.936461718,1.014409154,1.015148615
NSW_NAN,E01,L05,,646.401906,0.219138618,0.193318474,755.5249274,19.46317415,5.595132576,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.862966195,1.016405626,1.016015601,0.931881349,1.015493958,1.016256634
NSW_NAN,E01,L05,,654.4117301,0.219357997,0.193514971,765.646455,19.48327335,5.600683803,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.873659554,1.017423146,1.017048322,0.944365468,1.016542636,1.017264916
NSW_NAN,E01,L10,,638.9200557,0.219727085,0.193830177,765.9704141,19.51340371,5.610023734,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.852977698,1.019135045,1.018704937,0.944765046,1.018114692,1.018961349
NSW_NAN,E01,L10,,647.5862406,0.220577402,0.194581451,776.5318787,19.58910729,5.6315399,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.864547318,1.023078973,1.022653375,0.957791793,1.022064538,1.022869379
NSW_NAN,E01,L10,,647.9482927,0.220285892,0.194326538,773.8655812,19.56372385,5.624163464,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.865030668,1.021726896,1.02131364,0.954503122,1.020740153,1.02152958
NSW_NAN,E01,L10,,647.7330572,0.22378498,0.197396789,780.9841675,19.87067254,5.712705617,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.864743322,1.037956316,1.037449826,0.963283345,1.036755246,1.037611692
NSW_NAN,E01,L10,,652.4602416,0.223944212,0.197539334,786.1162331,19.88524185,5.716734426,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.871054257,1.038694864,1.038198994,0.96961335,1.037515402,1.038343454
NSW_NAN,E01,L10,,664.1513923,0.225018302,0.198490491,795.2502457,19.98133631,5.743913419,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.886662299,1.043676693,1.043197949,0.980879445,1.042529144,1.043280036
NSW_NAN,E01,L10,,670.987324,0.224767961,0.19827345,810.8433616,19.95993832,5.737578755,,,Future,ECHAM5,R1,ECHAM5_R1,0.895788476,1.042515565,1.042057256,1.000112344,1.041412701,1.042129457
NSW_NAN,E01,L10,,669.9288978,0.225939291,0.199299965,818.3771337,20.06243468,5.767218341,,,Future,ECHAM5,R2,ECHAM5_R2,0.894375444,1.047948411,1.047452267,1.009404667,1.046760463,1.047512962
NSW_NAN,E01,L10,,670.6405697,0.226176874,0.199509605,816.846632,20.08352563,5.773230204,,,Future,ECHAM5,R3,ECHAM5_R3,0.895325548,1.049050365,1.048554063,1.007516912,1.047860887,1.04860491
NSW_NAN,E01,L10,,614.1680402,0.220123584,0.194162957,742.9305265,19.54496184,5.620056399,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.819933004,1.020974081,1.020453914,0.916347133,1.019761242,1.020783604
NSW_NAN,E01,L10,,611.19211,0.220362732,0.194371319,739.2064606,19.5656306,5.626107393,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.815960047,1.022083294,1.021548994,0.911753787,1.020839638,1.02188266
NSW_NAN,E01,L10,,618.5570435,0.220583728,0.194569094,749.2068307,19.58583726,5.631699968,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.825792457,1.023108314,1.022588431,0.924088467,1.021893923,1.022898452
NSW_NAN,E01,L15,,603.0426021,0.219726821,0.193826253,745.0606308,19.51273282,5.610017065,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.805080206,1.019133821,1.018684314,0.918974452,1.018079688,1.018960137
NSW_NAN,E01,L15,,610.7860136,0.220579142,0.194579112,754.7499324,19.58856996,5.631583918,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.815417896,1.023087044,1.022641082,0.930925453,1.022036502,1.022877374
NSW_NAN,E01,L15,,611.049191,0.220285822,0.194322798,751.981715,19.56306677,5.624161686,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.815769246,1.021726571,1.021293984,0.927511072,1.02070587,1.021529257
NSW_NAN,E01,L15,,611.4052147,0.223790216,0.197397097,759.1959717,19.87035629,5.712838118,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.816244548,1.037980602,1.037451445,0.936409297,1.036738745,1.037635759
NSW_NAN,E01,L15,,615.5814089,0.223950116,0.197540134,763.845813,19.88497011,5.71688382,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.821819895,1.038722247,1.038203199,0.942144516,1.037501223,1.038370589
NSW_NAN,E01,L15,,625.9814679,0.225023714,0.198490937,771.6599322,19.9810308,5.744050811,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.835704289,1.043701794,1.043200293,0.951782625,1.042513204,1.043304991
NSW_NAN,E01,L15,,631.9366886,0.224778135,0.198277558,786.7068706,19.95994753,5.737836195,,,Future,ECHAM5,R1,ECHAM5_R1,0.84365469,1.042562753,1.042078846,0.970341856,1.041413181,1.042176216
NSW_NAN,E01,L15,,631.1684221,0.225953963,0.199307505,794.4612112,20.06273559,5.767589608,,,Future,ECHAM5,R2,ECHAM5_R2,0.842629031,1.048016462,1.047491894,0.979906233,1.046776163,1.047580396
NSW_NAN,E01,L15,,631.8188405,0.226190387,0.199516252,792.7943801,20.08375285,5.773572124,,,Future,ECHAM5,R3,ECHAM5_R3,0.843497359,1.049113041,1.048588997,0.977850326,1.047872742,1.048667014
NSW_NAN,E01,L15,,581.3731595,0.220122372,0.194158294,724.6039673,19.54422647,5.620025723,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.776150842,1.02096846,1.020429407,0.893742745,1.019722874,1.020778033
NSW_NAN,E01,L15,,578.7918663,0.220360922,0.194366225,721.160688,19.56485838,5.626061595,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.772704737,1.022074899,1.021522221,0.889495727,1.020799347,1.021874342
NSW_NAN,E01,L15,,585.3021343,0.220584114,0.194565677,730.458909,19.58520628,5.63170975,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.781396142,1.023110105,1.022570473,0.900964361,1.021861002,1.022900229
NSW_NAN,E02,L00,,730.2173229,0.216386702,0.190856166,812.852773,19.21308567,5.525497935,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.974862325,1.003641728,1.003074555,1.002590796,1.002445555,1.003608736
NSW_NAN,E02,L00,,741.393998,0.21716046,0.191537884,824.7545371,19.2816136,5.545076844,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.989783526,1.007230561,1.006657431,1.017270699,1.006021009,1.007164898
NSW_NAN,E02,L00,,741.5552046,0.21684551,0.191261827,822.1290853,19.25406241,5.537107266,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.989998741,1.005769765,1.00520657,1.014032408,1.004583522,1.005717365
NSW_NAN,E02,L00,,745.2977711,0.220404692,0.194383845,829.388029,19.56607735,5.627170062,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.994995181,1.022277912,1.021614826,1.022985751,1.020862947,1.022075675
NSW_NAN,E02,L00,,751.0473244,0.220517255,0.194484225,835.2365857,19.57632192,5.630017926,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,1.00267101,1.0228,1.022142389,1.030199492,1.021397459,1.022592939
NSW_NAN,E02,L00,,766.1150929,0.221455289,0.195311612,846.1648073,19.65964177,5.653754585,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,1.022786939,1.027150776,1.026490851,1.043678605,1.025744684,1.026904283
NSW_NAN,E02,L00,,773.4185656,0.22118149,0.195074596,862.7267577,19.6363186,5.64682589,,,Future,ECHAM5,R1,ECHAM5_R1,1.032537297,1.025880846,1.025245176,1.064106485,1.024527795,1.025645808
NSW_NAN,E02,L00,,773.1338161,0.222416762,0.196158664,870.1178362,19.74469949,5.678083491,,,Future,ECHAM5,R2,ECHAM5_R2,1.032157148,1.031610267,1.030942666,1.073222807,1.030182583,1.031323197
NSW_NAN,E02,L00,,774.3243104,0.222634262,0.196349807,868.7083195,19.76385758,5.683587139,,,Future,ECHAM5,R3,ECHAM5_R3,1.033746494,1.032619072,1.031947248,1.071484277,1.031182159,1.032322837
NSW_NAN,E02,L00,,701.4777382,0.217055225,0.191434041,786.1205172,19.26970484,5.542413945,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.936494105,1.006742462,1.006111668,0.969618634,1.005399668,1.006681229
NSW_NAN,E02,L00,,698.2813059,0.217322135,0.191667179,781.9634197,19.29288063,5.549167899,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.932226771,1.00798044,1.007336961,0.964491177,1.006608868,1.007907965
NSW_NAN,E02,L00,,707.1508724,0.217482615,0.191810401,793.0777206,19.30750981,5.553228718,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.944067912,1.008724776,1.008089687,0.978199804,1.007372148,1.008645541
NSW_NAN,E02,L01,,705.5249076,0.216822579,0.191285587,814.9242046,19.26076061,5.536527466,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.9418972,1.005663407,1.005331445,1.005145747,1.004933001,1.005612055
NSW_NAN,E02,L01,,716.0064026,0.217596003,0.191967058,826.6891948,19.32926858,5.556097924,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.955890314,1.009250691,1.008913022,1.019656949,1.008507415,1.009166681
NSW_NAN,E02,L01,,716.2559191,0.217281791,0.191691555,824.1520139,19.30176652,5.548147025,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.956223426,1.007793317,1.007465073,1.016527533,1.007072491,1.007722542
NSW_NAN,E02,L01,,718.5553838,0.220832328,0.194807048,831.006254,19.61323492,5.637991061,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.959293281,1.024261367,1.023839036,1.024981706,1.0233234,1.024041118
NSW_NAN,E02,L01,,724.0517128,0.220945436,0.194907829,836.814578,19.62351173,5.640852711,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.966631048,1.024785983,1.024368706,1.032145823,1.023859594,1.024560886
NSW_NAN,E02,L01,,738.1997982,0.221883206,0.195735015,847.7220982,19.70681622,5.664582698,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.985519172,1.029135535,1.028716112,1.045599402,1.028206018,1.028871017
NSW_NAN,E02,L01,,745.4858409,0.221612184,0.195500092,864.1972723,19.68366961,5.657724255,,,Future,ECHAM5,R1,ECHAM5_R1,0.99524626,1.027878484,1.027481437,1.065920251,1.02699834,1.027625303
NSW_NAN,E02,L01,,744.8828423,0.222845031,0.19658236,871.4417705,19.79189697,5.688920496,,,Future,ECHAM5,R2,ECHAM5_R2,0.994441239,1.033596658,1.033169467,1.074855777,1.032645119,1.033291547
NSW_NAN,E02,L01,,745.9240244,0.223061968,0.196773025,870.0625066,19.81101362,5.694409919,,,Future,ECHAM5,R3,ECHAM5_R3,0.995831249,1.034602852,1.034171537,1.073154562,1.033642533,1.034288603
NSW_NAN,E02,L01,,677.6120483,0.217485356,0.191859137,788.2332132,19.31702207,5.553298081,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.904632684,1.008737489,1.008345827,0.972224481,1.007868451,1.00865814
NSW_NAN,E02,L01,,674.4243309,0.217750984,0.192091306,784.088636,19.34011496,5.560020021,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.900376984,1.009969521,1.009566027,0.967112466,1.009073326,1.009879061
NSW_NAN,E02,L01,,682.9260996,0.21791243,0.192235251,795.095807,19.35480555,5.564104851,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.911727104,1.010718338,1.010322553,0.980688957,1.00983981,1.010620998
NSW_NAN,E02,L02,,693.4780095,0.215885547,0.190454938,777.6195771,19.17738089,5.512816154,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.925814224,1.001317278,1.000965838,0.959133384,1.000582652,1.001305315
NSW_NAN,E02,L02,,703.5858735,0.216658831,0.191136286,788.3111117,19.24588119,5.5323835,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.93930853,1.004903913,1.00454677,0.972320562,1.004156666,1.004859377
NSW_NAN,E02,L02,,703.9236614,0.216344653,0.190860814,785.5379424,19.21837913,5.524433486,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.939759487,1.003446697,1.003098983,0.968900073,1.002721742,1.003415398
NSW_NAN,E02,L02,,705.0730136,0.219894242,0.193975584,792.5795915,19.52978459,5.614253515,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.941293907,1.01991035,1.019469146,0.977585401,1.018969367,1.019729613
NSW_NAN,E02,L02,,710.4655652,0.220007402,0.194076395,797.7894413,19.540066,5.617116496,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.948493128,1.020435207,1.019998974,0.984011346,1.019505801,1.020249623
